RSPO,Numer telefonu,Adres email,Adres www
3324,0322222675,zsp01myslowice@gmail.com,www.zszp1.szkolnastrona.pl
5237,323815300,administracja@plomyk-montessori.pl,www.plomyk-montessori.pl
5842,322872389,mp4@piekary.pl,www.mp4piekary.szkolnastrona.pl
5843,322873549,mp5@piekary.pl,
5845,326307905,mp7@piekary.pl,www.puchatkowo.piekary.pl
5847,322871655,mp8@piekary.pl,www.mp8.piekary.pl
5848,327678169,mp10@piekary.pl,www.mp10piekarysl.edupage.org
5852,327678184,mp15@piekary.pl,www.mp15piekary.dlaprzedszkoli.eu
84164,322872388,mp2@piekary.pl,www.mp2piekary.szkolnastrona.pl
5115,326307888,zsk.sekretariat@gmail.com,www.katolik.piekary.pl
16256,322879967,msp12piekary@interia.pl,www.msp12piekary.edupage.org
16256,322879967,msp12piekary@interia.pl,www.msp12piekary.edupage.org
16273,322879456,msp13@poczta.fm,www.msp13piekary.org
16389,322899449,msp15_sekretariat@wp.pl,www.msp15.pl
268193,322871735,sekretariat@msp2.edu.pl,www.msp2.edupage.org
268574,601389962,szkola.tenis@op.pl,www.tenispsp.pl
17442,323072820,sekretariatmdk2@op.pl,www.mdk2.piekary.pl
15565,322421353,przedszkole30@poczta.onet.pl,www.przedszkole30rs.edupage.rg.pl
15680,322420335,mpb21@go2.pl,
15988,322427782,mp47@poczta.onet.eu,www.mp47.eu
16000,322481983,koniczynka44@vp.pl,www.koniczynka44.edupage.org
16373,322426500,mp.35@wp.pl,przdszkole35.edupage.org
16406,322420931,mp20@onet.eu,mp20rudasl.szkolnastrona.pl
16562,322434544,przedszkole@mp39.edu.pl,www.bajkolandia.edupage.org
16582,322426267,mp24ruda@op.pl,mp24ruda.elsat.net.pl
16593,322439298,przedszkole32_rudasl@op.pl,www.mp32.pl
16705,322482108,przedszkole_12@interia.pl,www.przedszkole12.mssm.pl
68175,500298864,przedszkole.zaczek@gmail.com,www.przedszkolezaczek.pl
20981,322487612,sp1@op.pl,www.sp1rudasl.wixsite.com/jedynka
21142,322407668,sp2bykowina@onet.eu,www.sp2bykowina.szkolnastrona.pl
21205,322484589,sp3rudasl@wp.pl,www.sp3.mssm.pl
21240,322483118,spnr6@op.pl,www.sp6.mssm.pl
21385,322486552,sekretariat@sp8rudaslaska.pl,www.sp8rudaslaska.pl
41864,322423437,szkola16sp@korjan.edu.pl,www.korjan.edu.pl
42169,322437829,szkolaosiemnasta@interia.pl,www.sp18.com.pl
43925,322422967,sp24@halemba.edu.pl,www.sp24.halemba.edu.pl
133641,322486132,szkola@sp22.edu.pl,www.sp22.edu.pl
87710,322437806,sekretariat.lo3@liceum3.pl,www.liceum3.pl
89411,322481078,zso4hoover@gmail.com,www.zso4.edupage.org
15086,322420805,sekretariat@kopernikus.pl,www.kopernikus.pl
27726,324224169,przedszkolerybnik1@wp.pl,www.p1.miastorybnik.pl
27767,324221001,p7.rybnik@o2.pl,p7.rybnik@o2.pl
31953,324228957,sp34_rybnik@wp.pl,http://www.miastorybnik.pl/sp34
38728,324396363,sekretariat@sp15.rybnik.pl,http://www.sp15.rybnik.pl
38730,324220317,klokocin19@wp.pl,www.sp19rybnik.szkolnastrona.pl
39609,324226600,sp21rybnik@wp.pl,http://www.miastorybnik.pl/sp21
40143,324229950,sp22@miastorybnik.pl,https://www.sp22.miastorybnik.pl/
40143,324229950,sp22@miastorybnik.pl,https://www.sp22.miastorybnik.pl/
42210,324266056,sp28@poczta.onet.pl,http://www.rybnik.pl/sp28
39228,324221229,2lo@miastorybnik.pl,https://2lo.rybnik.pl
39228,324221229,2lo@miastorybnik.pl,https://2lo.rybnik.pl
269253,509311531,poradnia@szansa-rybnik.pl,https://poradnia.szansa-rybnik.pl
269253,509311531,poradnia@szansa-rybnik.pl,https://poradnia.szansa-rybnik.pl
269253,509311531,poradnia@szansa-rybnik.pl,https://poradnia.szansa-rybnik.pl
264505,,,
85329,324407650,sekretariat@zsz.rybnik.pl,www.bs.rybnik.pl
3861,324226407,sekretariat@szkolazycia.rybnik.pl,szkolazycia.rybnik.pl
3863,324221443,sekretariat@sp-11.rybnik.pl,http://www.sp-11.rybnik.pl
22289,324221813,sekretariat@zstrybnik.pl,http://www.zstrybnik.pl
22501,324247278,zsp7rybnik@gmail.com,zsp7rybnik.edupage.org
22503,324227081,sekretariat@zs3.rybnik.pl,http://www.zs3.rybnik.pl
86456,324228750,urszulanki@urszulanki.rybnik.pl,www.urszulanki.rybnik.pl
115062,324223739,zsp9@miastorybnik.pl,www.zsp9.miastorybnik.pl
86256,322283939,przedszkole9@siemianowice.pl,www.p9siemianowice.pl
86258,322286583,przedszkole10@siemianowice.pl,
86261,322294023,sekretariat@przedszkole12siemianowice.pl,p12siemianowice.edupage.org
86265,322283662,przedszkole@p18siemianowice.pl,www.p18siemianowice.pl
120471,513425154,sekretariat@wesole-przedszkole.com.pl,www.wesole-przedszkole.com.pl
87415,322201480,sp16@sp16.siemianowice.pl,www.sp16.siemianowice.pl
87549,322200223,sekretariat@sp-20.pl,https://sp-20.pl/
83752,322201542,zsspec.siem@gmail.com,www.zsspe.mmj.pl
83900,322282833,sekretariat@zsoiz.pl,www.zsoiz.szkolnastrona.pl
7220,322669171,p2@sosnowiec.edu.pl,www.p2sosnowiec.pl
7883,322993339,p20@sosnowiec.edu.pl,
8295,322633878,p35@sosnowiec.edu.pl,
8330,322635649,p38@sosnowiec.edu.pl,p38sosnowiec.szkolnastrona.pl
8810,322989393,p39@sosnowiec.edu.pl,
8828,322633272,p40@sosnowiec.edu.pl,
8843,322631707,p44@sosnowiec.edu.pl,http://pm44.sosnowiec.dlaprzedszkoli.eu
9075,322943384,p52@sosnowiec.edu.pl,
9093,322636558,p53@sosnowiec.edu.pl,www.przedszkole53.pl
9198,322992021,p54@sosnowiec.edu.pl,
9249,322913024,p57@sosnowiec.edu.pl,
84345,322630666,kontakt@akademiapanakleksa-przedszkole.pl,http://www.akademiapanakleksa-przedszkole.pl
120008,+48509428131,info@bajkowoisportowo.pl,http://www.bajkowoisportowo.pl
479748,,info@bajkowoisportowo.pl,
10175,322635057,sp9@sosnowiec.edu.pl,http://sp9.sosnowiec.pl
17250,322993586,sp21@sosnowiec.edu.pl,www.sp21sosnowiec.pl
80650,322917247,sp30@sosnowiec.edu.pl,sps30sosnowiec.pl
80654,322918722,sp45@sosnowiec.edu.pl,http://www.sp45.edu.pl
80659,322661883,sp3@sosnowiec.edu.pl,
123651,531460329,sosnowiec@poradniaalter.pl,
262204,506506761,centrum@fundacjameritum.com,www.fundacjameritum.com
10111,322631919,sp38@sosnowiec.edu.pl,www.zso5.sosnowiec.pl
13358,322938139,lo7@sosnowiec.edu.pl,www.zso14.edu.pl
88630,322662960,szkola@som.edu.pl,http://www.som.edu.pl
115401,322664905,s-sosnowiec@zdz.katowice.pl,www.szkoly.sosnowiec.zdz.pl
118386,322660734,ckziu25@sosnowiec.edu.pl,http://ckziu25.sosnowiec.pl
131757,322999179,szkola@psp5.pl,
270863,322633582,zs2@sosnowiec.edu.pl,https://sp42.sosnowiec.pl
19155,323070143,pm3.swietochlowice@wp.pl,www.pm3swietochlowice.superszkolna.pl
19156,322452785,pm4swietochlowice@gmail.com,pm4swietochlowice.pl
19158,327707215,sekretariat@pm8.swietochlowice.pl,www.pm8swietochlowice.superszkolna.pl
19160,322453823,sekretariat@pm11.swietochlowice.pl,www.pm11.swietochlowice.pl
19160,322453823,sekretariat@pm11.swietochlowice.pl,www.pm11.swietochlowice.pl
19162,322456664,p.13@vp.pl,www.pm13swietochlowice.superszkolna.pl
131693,600379244,teresasc@interia.pl,przedszkolepingwinki.pl
19166,322452923,sekretariat@sp4.swietochlowice.pl,sp4sw.edupage.org
25951,323451926,sekretariat@sps10.swietochlowice.pl,sps10.edupage.org
74025,322452797,lo1swiet@gmail.com,www.lo1-kochanowski.pl
19149,322456052,marzenagrela.zso@wp.pl,www.zso.com.pl
19163,323452166,swietochlowice@salezjanie.com.pl,www.salezjanie.com.pl
272156,322411456,sekretariat@zew.swietochlowice.pl,zew.swietochlowice.pl
17535,322174321,p3@oswiata.tychy.pl,http://przedszkole3.tychy.edu.pl
17635,322274169,p9@oswiata.tychy.pl,http://przedszkole9.tychy.edu.pl
21475,322274237,p10@oswiata.tychy.pl,http://przedszkole10.tychy.pl
21480,322273856,p14@oswiata.tychy.pl,http://przedszkole14.tychy.edu.pl
21486,322274264,p19@oswiata.tychy.pl,http://przedszkole19.tychy.edu.pl
58130,327497333,biuro@przedszkolesportart.pl,https://www.przedszkolesportart.info/
58133,323220479,smyki.tychy@gmail.com,www.smyki.tychy.pl
58141,322182116,baar.maria@wp.pl,www.krainapuchatka.pl
58141,322182116,baar.maria@wp.pl,www.krainapuchatka.pl
72474,510173986,przedszkolebajkolandia@gmail.com,www.bajkolandia-przedszkole.pl
126552,,biuro@przedszkolefrajda.pl,www.przedszkolefrajda.pl
126552,,biuro@przedszkolefrajda.pl,www.przedszkolefrajda.pl
126552,,biuro@przedszkolefrajda.pl,www.przedszkolefrajda.pl
5322,322174133,sp7@oswiata.tychy.pl,http://sp7.tychy.edu.pl
5505,322273485,SP18@oswiata.tychy.pl,http://sp18.tychy.edu.pl
5846,322182851,sp22@oswiata.tychy.pl,http://sp22.tychy.edu.pl
5910,322177026,sp35@oswiata.tychy.pl,http://sp35.tychy.edu.pl
5929,322278270,sp36@oswiata.tychy.pl,http://sp36tychy.pl
6040,322196658,sp40@oswiata.tychy.pl,http://sp40.tychy.edu.pl
23195,322273793,sp5@oswiata.tychy.pl,http://sp5.tychy.edu.pl
270378,327186080,sp21@oswiata.tychy.pl,http://sp21.tychy.edu.pl
43838,,t2@oswiata.tychy.pl,http://t2.tychy.edu.pl
275682,323270880,s-tychy@zdz.katowice.pl,www.szkoly.tychy.zdz.pl
268836,575900290,kontakt@fizjogo.pl,www.fizjogo.pl
268836,575900290,kontakt@fizjogo.pl,www.fizjogo.pl
72649,322273300,osrodek@orew.tychy.pl,www.osrodek.tychy.pl
277045,,bursa@smstychy.pl,www.smstychy.pl
21737,322196033,zsp2@oswiata.tychy.pl,http://zsp2.tychy.edu.pl
21739,322272552,zsp3@oswiata.tychy.pl,http://zsp3.tychy.edu.pl
21739,322272552,zsp3@oswiata.tychy.pl,http://zsp3.tychy.edu.pl
21739,322272552,zsp3@oswiata.tychy.pl,http://zsp3.tychy.edu.pl
23040,322271799,zs1@oswiata.tychy.pl,http://zs1.tychy.edu.pl
23045,322273632,zs7@oswiata.tychy.pl,http://zs7tychy.pl
58407,323270880,s-tychy@zdz.katowice.pl,www.szkoly.tychy.zdz.pl
14812,322712734,dyrektor@p1.zabrze.pl,www.jedyneczka.bnet.pl
14818,322710727,dyrektor@p12.zabrze.pl,www.zabrze.magistrat.pl
14821,0322711506,dyrektor@p18.zabrze.pl,przedszkole18zabrze.szkolnastrona.pl
14823,322718694,sekretariat@p23.zabrze.pl,
14824,322710632,sekretariat@p24.zabrze.pl,https://p24.miastozabrze.pl/
14825,322747110,dyrektor@p27.zabrze.pl,www.p27edupage.org
14827,322750372,dyrektor@p29.zabrze.pl,www.przedszkole29zabrze.pl
14830,322712781,przedszkole34@vp.pl,www.p34.zabrze.pl
14897,322712527,dyrektor@p35.zabrze.pl,www.p35.zabrze.magistrat.pl
14900,322722865,dyrektor@p39.zabrze.pl,www.przedszkole39.szkolnastrona.pl
14904,322715387,dyrektor@p47.zabrze.pl,p47zabrze.edupage.org
14904,322715387,dyrektor@p47.zabrze.pl,p47zabrze.edupage.org
14905,322752159,sekretariat@p48.zabrze.pl,www.p48.zabrze.pl
15453,323208798,dyrektor@p20.zabrze.pl,p20.miastozabrze.pl
15454,322716269,p43@o2.pl,www.p43.zabrze.magistrat.pl
15454,322716269,p43@o2.pl,www.p43.zabrze.magistrat.pl
15454,322716269,p43@o2.pl,www.p43.zabrze.magistrat.pl
16199,322741389,nadzieja63@interia.pl,www.przedszkole-katolickie.pl
16200,322717810,lidiadomaradzka@op.pl,www.skrzat-zabrze.pl
16964,322711178,dyrektor@p7.zabrze.pl,www.przedszkole7.edu.pl
74409,322715235,usmiech.62@o2.pl,
119578,601410477,biuro@akademiaprzedszkolaka.eu,akademiaprzedszkolaka.eu
16942,322716180,sekretariat@sp14.zabrze.pl,www.sp14.zabrze.pl
23927,322712769,sekretariat@sp16.zabrze.pl,www.sp16zabrze.szkolnastrona.pl
23929,322715501,sekretariat@sp18.zabrze.pl,sp18zabrze.szkolnastrona.pl
23929,322715501,sekretariat@sp18.zabrze.pl,sp18zabrze.szkolnastrona.pl
23929,322715501,sekretariat@sp18.zabrze.pl,sp18zabrze.szkolnastrona.pl
23930,322714614,sekretariat@sp21.zabrze.pl,www.sp21zabrze.edu.pl
23934,322752512,sekretariat@sp25.zabrze.pl,www.sp25.zabrze.pl
23937,322722994,sekretariat@sp30.zabrze.pl,www.sp30.zabrze.pl
23938,322722109,sekretariat@sp31.zabrze.pl,www.sp31zabrze.szkolnykatalog.pl
24005,322712882,sekretariat@sps38.zabrze.pl,www.sps38.zabrze.pl
24008,322714732,sekretariat@sp40.zabrze.pl,www.sp40zabrze.eu
129404,508606633,sekretariat@miedzynarodowaszkola.eu,www.miedzynarodowaszkola.eu
133843,322722761,sekretariat@sp29.zabrze.pl,www.sp29.zabrze.pl
14136,322752687,sekretariat@zsms.zabrze.pl,zsms.zabrze.pl
14139,322785579,sekretariat@zs17.zabrze.pl,www.zs17.miastozabrze.pl
14143,322711177,school@zs10.zabrze.pl,zs10.zabrze.pl
14150,322744813,sekretariat@zsp9.zabrze.pl,www.zsp9.zabrze.pl
14153,322751487,sekretariat@zsp6.zabrze.pl,www.zsp6.zabrze.pl
16158,322722525,sekretariat@zabrzesalezjanie.pl,www.zabrzesalezjanie.pl
55630,324342363,przedszkolenr5zory@poczta.fm,przedszkole5zory.pl
113841,327231274,edukacja@nzozsyriusz.pl,www.nzozsyriusz.pl
278594,665712255,biuro@lesnaszkola-zory.pl,http://lesnaszkola-zory.pl
55623,324353677,sekretariat@zsp5zory.pl,www.zsp5.zory.pl
30944,735444450,biuro@przedszkolesmerfus.pl,www.przedszkolesmerfus.pl
30944,735444450,biuro@przedszkolesmerfus.pl,www.przedszkolesmerfus.pl
30944,735444450,biuro@przedszkolesmerfus.pl,www.przedszkolesmerfus.pl
478160,696191696,dyrektor@diamentowadlon.pl,www.diamentowadlon.pl
6447,413782535,sieslawice@oswiata.busko.pl,https://spsieslawice.edupage.org
30948,735444450,biuro@przedszkolesmerfus.pl,www.pierwszaniepubliczna.pl
30948,735444450,biuro@przedszkolesmerfus.pl,www.pierwszaniepubliczna.pl
30948,735444450,biuro@przedszkolesmerfus.pl,www.pierwszaniepubliczna.pl
2883,413783653,lo1busko@lo1busko.civ.pl,"lo1busko.edupage.org, lo1busko.edupage.org/a/bip"
125992,413784339,busko-szkola@zdz.kielce.pl,https://szkolybusko.zdz.kielce.pl/
480695,798255843,biuro@rehabilitacjadziecibusko.pl,www.rehabilitacjadziecibusko.pl
5779,0413786858,sosw@sosw-bronina.edu.pl,www.sosw-bronina.edu.pl
5523,413761327,szaniec@oswiata.busko.pl,www.zposzaniec.edupage.org
8175,413784386,zsti@zsti.pl,www.zsti.pl
132746,413781525,dobrowoda@oswiata.busko.pl,zpodobrowoda.edupage.org
23049,413532013,szkolagnojno@wp.pl,www.spgnojno.szkolnastrona.pl
22737,413771073,starykorczyn@interia.pl,https://spstarykorczyn.pl/
60835,413765447,przedszkole@ppacanow.nazwa.pl,przedszkolepacanow.szkolnastrona.pl
60835,413765447,przedszkole@ppacanow.nazwa.pl,przedszkolepacanow.szkolnastrona.pl
60577,413765204,sprataje@gazeta.pl,http://sprataje.topbip.pl/
42303,413852104,ssp-mierzwin@wp.pl,www.sspmierzwin.szkolna.net
57650,413817799,sppotokwielki@o2.pl,www.sppotokwielki.szkolnastrona.pl
81044,413873192,nspbrus@onet.eu,nspbrus.edupage.org
263360,413861257,jedrzejow@zdz.kielce.pl,https://szkolyjedrzejow.zdz.kielce.pl/
42533,413861257,jedrzejow@zdz.kielce.pl,https://szkolyjedrzejow.zdz.kielce.pl/
42247,413861257,jedrzejow@zdz.kielce.pl,https://szkolyjedrzejow.zdz.kielce.pl/
66169,413861257,jedrzejow@zdz.kielce.pl,https://szkolyjedrzejow.zdz.kielce.pl/
274976,413861257,jedrzejow@zdz.kielce.pl,szkolyjedrzejow.zdz.kielce.pl
35067,0413862211,poczta@zsp1.jedrzejow.com.pl,www.zsp1.jedrzejow.com.pl
57270,413855376,spmalogoszcz@interia.pl,https://spmalogoszcz.pl/
60257,0413853704,sekretariat@zpozlotniki.pl,zpospzlotniki.superszkolna.pl
19726,413809105,wicherb1@wp.pl,https://spwegleszyn.edupage.org/
104829,413809105,wicherb1@wp.pl,https://spwegleszyn.edupage.org/
125331,726315629,szkolapodsttarnawa@interia.pl,ptarnawa.ssdip.bip.gov.pl
126642,607502209,szkolamstyczow@onet.pl,pmstyczow.ssdip.bip.gov.pl
126693,726315629,szkolapodsttarnawa@interia.pl,szkolatarnawa.ssdip.bip.gov.pl
272679,607502209,szkolamstyczow@onet.pl,spmstyczow.ssdip.bip.gov.pl
115232,413818321,mow@wegrzynow.pl,www.wegrzynow.pl
44650,413816394,spslupia@slupia.pl,www.zposlupia.szkolnastrona.pl
23800,413874203,szkolachomentow@poczta.onet.pl,http://www.spchomentow.sobkow.biutetyn.net
23800,413874203,szkolachomentow@poczta.onet.pl,http://www.spchomentow.sobkow.biutetyn.net
23802,413871024,spsob@wp.pl,spsobkow.edupage.org
7865,413806317,przedszkole@pswodzislaw.edu.pl,
7865,413806317,przedszkole@pswodzislaw.edu.pl,
7973,413806243,sspbrzescie@op.pl,http://sspbrzescie.szkolnastrona.pl
3332,413512015,annanowakcep@op.pl,
3209,413521352,ssp1kazimierza@onet.eu,ssp1kazimierza.pl
131517,413521712,tworcza.szkola@wp.pl,spcudzynowice.edupage.org
7312,413521221,sekretariat@zpswr.pl,www.zpswr.pl
31206,413521173,dyrektor@zszodonow.edu.pl,www.zszodonow.edu.pl; https://zszodonow.bip.gov.pl/
272189,413518010,zsopatowiec@op.pl,http://spopat.webd.pl
5916,506292008,przedszkole.skalbmierz@sluzebniczkikr.pl,
5916,506292008,przedszkole.skalbmierz@sluzebniczkikr.pl,
5799,413529010,sekretariat_zpo@go2.pl,http://www.zposkalbmierz.edu.pl
10040,413025369,lechow@gazeta.pl,www.lechow.pl
10070,413025069,sphn@wp.pl,https://sphutanowa.com
118496,413025086,sphutastara@interia.pl,www.sphutastara.szkolnastrona.pl
5122,413115033,lobodzentyn@wp.pl,www.zspbodzentyn.pl
128221,413115056,spbodzentyn1@wp.pl,zspbodzentyn.szkolna.net
75964,413151297,przedszkole@checiny.pl,http://www.pscheciny.szkolnastrona.pl/
75964,413151297,przedszkole@checiny.pl,http://www.pscheciny.szkolnastrona.pl/
62595,412020503,spstarocheciny@checiny.pl,www.spstarocheciny.checiny.pl
62599,413154621,sptokarnia@checiny.pl,http://sptokarnia.szkolnastrona.pl/
62600,413151108,spbolmin@op.pl,www.spbolmin.checiny.pl
75963,413151778,sp.radkowice.checiny@gmail.com,https://spradkowice.edupage.org/
273074,413541003,chmielnik@zdz.kielce.pl,
3577,413072102,spbrzechow@poczta.onet.pl,https://spbrzechow.edu.pl/
19411,413617575,sp.mojcza@daleszyce.pl,spmojcza.edupage.org
19412,413170014,spszczecno@poczta.onet.pl,spszczecno.daleszyce.pl
55379,413073444,sekretariat@spsukow.edupage.org,spsukow.edupage.org
19413,413170014,spszczecno@poczta.onet.pl,spszczecno.daleszyce.pl
41130,413072173,pspsierakow@wp.pl,pspsierakow.pl
20728,413021965,sp-leszczyny@wp.pl,"http://bip.spleszczyny.pl, www.spleszczyny.pl"
12836,413913633,szkola138@wp.pl,
12836,413913633,szkola138@wp.pl,
5740,413914025,pzs@pzslopuszno.edu.pl,www.zsp5lopuszno.pl/
42244,413110746,sp.brzezinki@maslow.pl,www.brzezinki.superszkolna.pl
48793,413111105,scholasteriaszkola@op.pl,spscholasteria.edupage.org
64047,413111781,sekretariat@spmachocice.pl,spmachocice.pl
61635,413031653,szkoly.kostomloty@interia.pl,www.zskostomloty.szkolnastrona.pl
20152,413737096,spzaborowice@mniow.pl,spzaborowice.edupage.org
103936,413737018,spmniow@mniow.pl,www.spmniow.edupage.org
274602,572498649,bilcza.koloroweprzedszkole@gmail.com,przedszkole-bilcza.pl
52461,413114119,spwolamorawicka@interia.pl,
52524,413017222,szkola.radomice@wp.pl,
55146,413118502,szkola@spdebskawola.pl,http://www.spdebskawola.pl
55930,413017222,szkola.radomice@wp.pl,
131440,413114680,szkolamedyczna@o2.pl,www.szkola-medyczna.com.pl
7028,0413177424,jeleniow@wp.pl,www.spjeleniow.szkolnastrona.pl
7192,413177949,spmirocice@wp.pl,https://spmirocice.edupage.org
7192,413177949,spmirocice@wp.pl,https://spmirocice.edupage.org
7233,413177127,pokdyr@onet.pl,www.psppokrzywianka.superszkolna.pl
13815,0413177126,spstaraslupia@wp.pl,spstaraslupia.szkolnastrona.pl
73049,0413177151,szkpaprocice@wp.pl,
41866,413061014,sp.rykoszyn@piekoszow.pl,www.sprykoszyn.biuletyn.net
56403,413664128,sp.szczukowskiegorki@piekoszow.pl,spgorkiszczukowskie.szkolna.net
106419,413061084,zopi.micigozd@piekoszow.pl,https://zopimicigozd.pl/ BIP: http://zopi.micigozd.biuletyn.net/
106419,413061084,zopi.micigozd@piekoszow.pl,https://zopimicigozd.pl/ BIP: http://zopi.micigozd.biuletyn.net/
130062,413150526,sekretariatzpobolechowice@nowiny.com.pl,www.spbolechowice.pl
130063,413465404,sekretariatzpikowala@nowiny.com.pl,www.zpikowala.szkolna.net
14471,413030470,dyrektor@spchelmce.pl,www.spchelmce.pl
16723,413038022,szkolarudastrawczynska@wp.pl,spruda.szkolna.net
81171,413038058,sp_gim@poczta.onet.pl,http://www.zpopromnik.szkolna.net
81240,413030429,zpo.oblegorek@wp.pl,www.spoblegorek.edu.pl
7640,413113003,spnr1wzagnansku@wp.pl,www.sp1zagnansk.edupage.org
38955,0413001141,sekretariat@zsl-zagnansk.pl,http://zsl-zagnansk.pl/
11471,447873508,pspfalkow@gmail.com,www.pspfalkow.pl
23348,413722552,przedszkole2konskie@gmail.com,https://ps2konskie.szkolnastrona.pl
120646,413722551,przedszkole@bajkowakraina.edu.pl,www.bajkowakraina.edu.pl
262418,880141141,przedszkole@czarodziejskimlynek.pl,www.czarodziejskimlynek.pl
124262,413722084,sekretariat@spkonskie.edu.pl,www.spkonskie.edu.pl
5411,413725219,sosw.barycz@onet.pl,http://www.soswbarycz.szkolnastrona.pl/
5315,413722434,bursaszkolna1@op.pl,http://bip.konecki.wrota-swietokrzyskie.pl/bursa_szkolna
49346,413752021,uniwerekkonskie@tlen.pl,www.szkolyuniwerek.pl
478996,413752021,uniwerekkonskie@o2.pl,www.szkolyuniwerek.pl
4798,413726941,zsp1kon@gmail.com,http://www.zsp1konskie.com/
18436,413723612,zpokazanow@onet.eu,zpokazanow.edupage.org
275201,413723148,konskie.ps5@gmail.com,
478590,413721676,szkolabedlno@wp.pl,
478591,413720602,zpo@spdziebaltow.pl,www.spdziebaltow.pl
478591,413720602,zpo@spdziebaltow.pl,www.spdziebaltow.pl
5198,413739070,staciwaslawomir@onet.pl,http://spgorniki.szkolnastrona.pl/
130463,730556300,sekretariat@mowjozwikow.eu,http://mowjozwikow.eu/
28264,413731519,gimrudamal@wp.pl,https://zpporudamaleniecka.szkolna.net/
53769,413739045,spmiedzierza@wp.pl,https://www.spmiedzierza.pl/
53769,413739045,spmiedzierza@wp.pl,https://www.spmiedzierza.pl/
43623,413741018,psp1_stk@wp.pl,http://www.jedynka-staporkow.pl/
19244,413711094,nspgosan@gmail.com,http://nspgosan.szkolnastrona.pl/
49661,158686006,pspbac@interia.pl,www.zspbackowice.vot.pl
124833,158684156,opatow-przedszkole@zdz.kielce.pl,www.hahaha.edu.pl
124833,158684156,opatow-przedszkole@zdz.kielce.pl,www.hahaha.edu.pl
18461,158647710,opatow-szkoly@zdz.kielce.pl,www.szkolyopatow.zdz.kielce.pl
18097,158682556,sekretariat@soswjalowesy.pl,soswjalowesy.pl
17543,158682319,zs1@opatow.szkola.pl,www.opatow.szkola.pl
276856,,snrrzs@onet.pl,stowarzyszeniezsozarow.pl
60324,158612651,psppisary@onet.eu,www.sppisary.edupage.org
18113,158610522,sekretariat@soswdebno.pl,www.soswdebno.pl
60323,158610513,pzsip.lasocin@op.pl,www.splasocin.edupage.org
18087,158692815,sekretariat@soswniemienice.pl,www.soswniemienice.pl
20074,158385770,przedszkole.tarlow@wp.pl,www.tarlow.przedszkolna.net
85881,158614008,pspwojciechowice@poczta.onet.pl,
7353,412620928,pp7@przedszkole.ostrowiec.pl,https://pp7ostrowiec.pl
7357,412471127,pp19@przedszkole.ostrowiec.pl,przedszkole19ostrowiec.pl
7358,412620976,pp16@przedszkole.ostrowiec.pl,www.przedszkole16.ostrowiec.pl
7359,412661107,pp21@przedszkole.ostrowiec.pl,pp21ostrowiec.pl
131674,412620543,szkola_zarzadzania@poczta.onet.pl,przedszkole-specjalne-promyk.pl
269463,608285895,malynaukowiecprzedszkole@gmail.com,https://www.facebook.com/profile.php?id=100076456592426
